7525,516,5
7525,531,2
7525,533,3
7525,539,4
7525,543,3
7525,552,3
7525,554,3
7525,569,3
7525,585,1
7525,586,3
7525,587,5
7525,588,2
7525,590,4
7525,592,3
7525,593,3
7525,594,3
7525,596,3
7525,597,4
7525,616,3
7525,704,3
7525,780,5
7525,783,3
7525,799,3
7525,828,3
7525,849,1
7525,1082,4
7525,1084,2
7525,1086,3
7525,1103,3
7526,1,3
7526,5,3
7526,6,3
7526,29,3
7526,32,3
7526,41,3
7526,43,2
7526,61,4
7526,76,3
7526,79,3
7526,86,3
7526,92,3
7526,95,3
7526,102,2
7526,141,3
7526,376,3
7526,494,3
7526,608,3
7526,627,3
7526,628,3
7526,640,3
7526,650,3
7526,662,3
7526,685,4
7526,694,3
7526,724,4
7526,731,3
7526,733,4
7526,736,3
7526,737,2
7526,748,1
7526,780,4
7526,786,4
7526,788,4
7526,830,3
7526,837,4
7526,998,4
7526,1042,3
7526,1046,3
7526,1047,4
7526,1059,3
7526,1073,3
7526,1113,3
7526,1183,3
7527,6,3
7527,10,4
7527,20,4
7527,24,3
7527,32,4
7527,70,3
7527,95,4
7527,172,3
7527,173,2
7527,208,3
7527,316,3
7527,327,1
7527,338,3
7527,377,4
7527,380,3
7527,442,3
7527,457,4
7527,480,3
7527,541,4
7527,547,3
7527,551,5
7527,594,3
7527,674,3
7527,688,3
7527,736,4
7527,737,1
7527,836,3
7527,899,4
7527,902,5
7527,904,4
7527,912,5
7527,913,4
7527,914,5
7527,919,4
7527,963,4
7527,968,4
7527,1004,3
7527,1028,4
7527,1029,3
7527,1031,3
7527,1036,4
7527,1037,2
7527,1047,5
7527,1086,4
7527,1097,4
7527,1101,4
7527,1127,3
7527,1129,2
7527,1197,5
7527,1198,5
7527,1200,3
7527,1201,4
7527,1206,5
7527,1214,4
7527,1215,1
7527,1220,4
7527,1232,3
7527,1240,4
7527,1241,1
7527,1261,4
7527,1269,5
7527,1270,5
7527,1275,3
7527,1278,5
7527,1287,4
7527,1288,3
7527,1333,3
7527,1334,4
7527,1345,3
7527,1370,2
7527,1372,2
7527,1373,2
7527,1375,2
7527,1377,2
7527,1378,3
7527,1379,3
7527,1387,4
7527,1396,5
7527,1527,4
7527,1552,4
7527,1580,5
7527,1584,4
7527,1610,4
7527,1617,4
7527,1676,2
7527,1722,4
7527,1748,3
7527,1917,3
7527,1918,3
7527,1947,3
7527,1951,5
7527,1965,3
7527,2000,4
7527,2001,3
7527,2002,3
7527,2006,4
7527,2012,3
7527,2034,3
7527,2054,4
7527,2058,4
7527,2080,4
7527,2088,3
7527,2094,4
7527,2096,3
7527,2105,4
7527,2118,3
7527,2135,4
7527,2140,3
7527,2167,3
7527,2193,4
7527,2273,5
7527,2278,4
7527,2288,3
7527,2324,5
7527,2366,3
7527,2376,4
7527,2405,3
7527,2406,4
7527,2407,4
7527,2414,4
7527,2433,3
7527,2450,2
7527,2454,3
7527,2455,3
7527,2528,3
7527,2529,4
7527,2553,2
7527,2558,3
7527,2571,5
7527,2605,3
7527,2617,4
7527,2640,5
7527,2641,3
7527,2657,4
7527,2664,5
7527,2686,4
7527,2692,3
7527,2701,3
7527,2710,3
7527,2716,5
7527,2722,1
7527,2723,2
7527,2724,3
7527,2746,4
7527,2763,4
7527,2802,3
7527,2826,3
7527,2916,3
7527,2947,4
7527,2948,4
7527,2949,4
7527,2951,5
7527,2968,4
7527,2976,2
7527,2985,3
7527,2986,2
7527,2990,4
7527,2993,4
7527,3033,3
7527,3061,5
7527,3082,3
7527,3104,4
7527,3113,2
7527,3114,4
7527,3156,2
7527,3175,5
7527,3197,3
7527,3210,2
7527,3256,4
7527,3257,3
7527,3300,1
7527,3354,2
7527,3408,4
7527,3418,3
7527,3438,2
7527,3444,2
7527,3471,3
7527,3499,4
7527,3555,3
7527,3578,5
7527,3599,4
7527,3616,3
7527,3635,4
7527,3638,4
7527,3639,4
7527,3676,2
7527,3698,3
7527,3699,3
7527,3701,3
7527,3702,3
7527,3703,4
7527,3704,2
7527,3705,4
7527,3706,3
7527,3717,1
7527,3740,4
7527,3744,3
7527,3745,2
7527,3770,3
7527,3785,1
7527,3793,5
7527,3798,3
7527,3802,4
7527,3826,2
7527,3879,3
7527,3928,4
7527,3932,4
7527,3946,2
7527,3959,5
7527,3977,3
7527,3984,4
7527,3986,3
7527,3994,4
7527,3996,4
7527,4005,4
7527,4018,4
7527,4022,3
7527,4034,4
7527,4079,4
7527,4084,4
7527,4092,2
7527,4121,3
7527,4128,4
7527,4270,3
7527,4306,4
7527,4310,2
7527,4344,3
7528,19,2
7528,508,4
7528,594,2.5
7528,653,3.5
7528,778,5
7528,1183,3
7528,1206,3.5
7528,1527,4
7528,1784,4
7528,2355,5
7528,2706,3
7528,2959,4
7528,2997,4
7528,3081,5
7528,3285,5
7528,3578,3
7528,3996,4
7528,5481,5
7529,1,1
7529,5,2
7529,8,3.5
7529,13,3
7529,17,4.5
7529,34,1
7529,39,3
7529,47,4
7529,48,3.5
7529,141,2
7529,158,0.5
7529,213,4
7529,215,2
7529,231,2
7529,261,3
7529,262,4
7529,277,3.5
7529,296,2
7529,314,2.5
7529,333,1.5
7529,334,4
7529,356,4.5
7529,357,2.5
7529,362,2.5
7529,364,4
7529,374,1
7529,419,2
7529,421,3
7529,455,2
7529,500,3
7529,529,2
7529,531,3.5
7529,551,2.5
7529,588,5
7529,594,1
7529,595,5
7529,596,1
7529,780,1
7529,801,3.5
7529,837,3.5
7529,838,4.5
7529,902,4.5
7529,915,4.5
7529,919,2
7529,928,4
7529,951,4
7529,953,3.5
7529,954,4
7529,955,3.5
7529,969,3.5
7529,1012,3
7529,1022,4
7529,1028,4
7529,1029,1
7529,1031,2
7529,1032,4
7529,1035,3.5
7529,1059,1.5
7529,1073,3.5
7529,1097,2
7529,1099,2
7529,1136,3.5
7529,1197,5
7529,1198,4.5
7529,1225,3.5
7529,1242,3
7529,1246,5
7529,1247,3
7529,1251,4
7529,1282,4
7529,1291,5
7529,1333,3.5
7529,1380,2.5
7529,1381,1.5
7529,1387,2
7529,1441,3.5
7529,1566,1.5
7529,1580,1
7529,1597,3.5
7529,1610,2.5
7529,1653,2.5
7529,1680,3
7529,1688,3
7529,1704,4.5
7529,1707,1
7529,1721,2
7529,1784,3
7529,1907,4.5
7529,1917,3
7529,1947,3
7529,1967,0.5
7529,2005,3.5
7529,2006,4
7529,2018,3
7529,2036,2
7529,2053,1
7529,2054,2
7529,2057,2
7529,2059,3.5
7529,2078,4
7529,2080,3
7529,2081,5
7529,2083,4.5
7529,2087,3
7529,2092,1
7529,2093,2
7529,2096,4
7529,2115,3
7529,2137,3
7529,2144,2
7529,2150,4.5
7529,2151,3
7529,2174,2
7529,2236,2
7529,2248,2
7529,2291,4
7529,2294,2.5
7529,2324,5
7529,2336,4.5
7529,2355,2
7529,2359,3.5
7529,2394,3.5
7529,2396,5
7529,2406,3.5
7529,2424,3
7529,2432,3.5
7529,2442,3
7529,2453,2
7529,2485,2.5
7529,2501,4.5
7529,2502,3
7529,2539,2.5
7529,2542,3.5
7529,2572,1
7529,2671,4
7529,2687,1.5
7529,2692,4
7529,2694,2.5
7529,2701,0.5
7529,2706,1
7529,2720,1
7529,2724,3.5
7529,2761,0.5
7529,2797,2.5
7529,2803,3.5
7529,2846,1
7529,2858,4
7529,2860,2.5
7529,2863,4.5
7529,2918,1.5
7529,2926,3.5
7529,2946,4.5
7529,2959,4
7529,2968,2
7529,2987,2
7529,3033,2
7529,3079,4
7529,3114,4
7529,3159,3.5
7529,3175,1
7529,3189,3.5
7529,3247,3
7529,3255,2.5
7529,3260,4
7529,3264,1.5
7529,3271,3
7529,3275,4
7529,3388,2
7529,3396,1.5
7529,3397,1.5
7529,3408,4.5
7529,3418,3.5
7529,3471,3
7529,3489,2
7529,3512,4
7529,3536,1
7529,3578,4
7529,3668,3.5
7529,3723,3.5
7529,3751,1.5
7529,3752,2
7529,3753,3
7529,3814,4
7529,3844,4
7529,3882,1
7529,3897,3.5
7529,3916,4
7529,3948,3.5
7529,3978,2.5
7529,3979,1
7529,4011,4
7529,4014,4
7529,4015,1
7529,4016,4
7529,4025,4
7529,4090,2
7529,4103,3.5
7529,4178,3
7529,4226,3
7529,4246,3.5
7529,4299,2
7529,4306,4.5
7529,4326,4
7529,4333,3.5
7529,4380,3.5
7529,4447,3.5
7529,4534,1
7529,4535,3
7529,4639,2.5
7529,4703,3.5
7529,4728,2
7529,4816,3.5
7529,4823,1
7529,4865,2
7529,4867,3.5
7529,4878,4.5
7529,4886,4
7529,4896,3
7529,4909,2
7529,4963,4
7529,4973,5
7529,4979,3.5
7529,4995,5
7529,5013,4
7529,5014,3
7529,5064,4
7529,5103,4
7529,5135,3.5
7529,5218,3
7529,5299,4
7529,5349,1.5
7529,5377,4
7529,5380,4.5
7529,5418,4.5
7529,5444,4
7529,5449,2
7529,5481,2
7529,5502,2
7529,5527,4
7529,5620,3
7529,5668,3
7529,5686,4
7529,5816,3
7529,5872,2
7529,5957,3
7529,5989,4
7529,5992,4.5
7529,5995,4.5
7529,6158,1
7529,6218,3.5
7529,6331,4
7529,6370,4.5
7529,6377,4
7529,6593,3.5
7529,6650,4.5
7529,6711,2
7529,6765,4
7529,6768,4
7529,6863,4
7529,6942,4
7529,6970,1
7529,7079,1
7529,7139,4.5
7529,7147,4
7529,7149,2
7529,7151,3
7529,7155,4
7529,7158,4
7529,7161,2
7529,7212,3
7529,7227,3.5
7529,7254,3.5
7529,7263,3
7529,7293,3.5
7529,7323,4.5
7529,7361,3.5
7529,7451,3.5
7529,7572,4
7529,7624,3.5
7529,8015,3
7529,8360,3
7529,8368,4.5
7529,8373,3
7529,8376,3
7529,8464,4
7529,8529,4
7529,8636,0.5
7529,8644,1.5
7529,8784,4
7529,8916,1
7529,8949,1
7529,8961,4
