47193,2688,3
47193,2694,2
47193,2716,4
47193,2762,3
47193,2763,3
47193,2856,1
47193,2858,1
47193,2881,4
47193,2987,3
47193,2997,2
47193,3147,5
47193,3160,1
47193,3167,2
47193,3185,2
47193,3408,4
47193,3506,3
47194,1,5
47194,32,5
47194,62,4
47194,250,3
47194,364,5
47194,372,4
47194,480,5
47194,541,5
47194,551,5
47194,588,4
47194,594,5
47194,595,5
47194,613,3
47194,831,5
47194,913,5
47194,914,4
47194,919,5
47194,950,4
47194,1028,4
47194,1097,5
47194,1200,5
47194,1206,4
47194,1214,5
47194,1220,4
47194,1243,1
47194,1252,5
47194,1267,5
47194,1270,5
47194,1274,5
47194,1285,4
47194,1288,5
47194,1359,1
47194,1617,5
47194,1748,5
47194,1991,3
47194,2081,4
47194,2268,5
47194,2300,4
47194,2355,4
47194,2394,4
47194,2571,5
47194,2657,4
47194,2761,5
47194,2907,2
47194,2987,4
47194,3114,5
47194,3324,1
47194,3471,4
47194,3477,4
47194,3507,5
47194,3513,3
47194,3751,5
47194,3969,1
47194,4233,1
47194,4306,5
47194,4308,5
47194,4580,1
47194,4642,5
47194,4848,5
47194,4878,5
47194,4886,4
47194,4896,5
47194,5046,1
47194,5064,4
47194,5065,3
47194,5218,4
47194,5349,5
47194,5444,4
47194,5445,5
47194,5502,4
47194,5816,5
47194,5879,3
47194,5881,4
47195,151,4.5
47195,342,5
47195,529,3
47195,784,1
47195,920,5
47195,1080,5
47195,1225,4
47195,1391,3
47195,1407,3
47195,1500,5
47195,2291,4
47195,2355,5
47195,2710,2.5
47195,2959,5
47195,6884,4
47195,6934,2
47195,6936,5
47195,6942,3
47195,7149,4
47196,32,4.5
47196,47,4.5
47196,150,4
47196,527,4
47196,590,4
47196,780,3.5
47196,1345,3.5
47196,1377,3
47196,2028,3
47196,2571,4.5
47196,2724,2.5
47196,2762,4.5
47196,2858,4.5
47196,2985,2
47196,3081,4
47196,3175,3.5
47196,4025,3.5
47196,6377,4.5
47196,8360,4.5
47197,2,2.5
47197,6,3
47197,10,2.5
47197,16,3
47197,19,4
47197,50,4
47197,95,3
47197,150,3
47197,153,3.5
47197,160,3
47197,161,4
47197,185,2.5
47197,293,4
47197,296,3.5
47197,316,3
47197,318,3.5
47197,349,3.5
47197,356,2.5
47197,377,3
47197,380,3.5
47197,420,3
47197,442,2.5
47197,454,2.5
47197,480,4
47197,541,3.5
47197,586,3
47197,593,2.5
47197,733,3
47197,736,3
47197,743,2.5
47197,780,3
47197,786,2.5
47197,832,2.5
47197,858,4
47197,1036,3
47197,1080,4.5
47197,1089,3
47197,1101,2.5
47197,1200,3.5
47197,1213,3.5
47197,1214,3.5
47197,1220,3.5
47197,1222,3.5
47197,1233,4
47197,1240,3
47197,1258,2
47197,1320,3
47197,1370,4.5
47197,1387,3
47197,1527,3.5
47197,1573,3.5
47197,1580,3
47197,1608,3
47197,1610,4.5
47197,1682,3
47197,1721,3
47197,1917,3.5
47197,2001,3.5
47197,2011,3
47197,2012,3
47197,2028,3.5
47197,2329,4.5
47197,2571,2.5
47197,2617,2.5
47197,2716,3
47197,2722,3.5
47197,2858,4
47197,2916,3
47197,2959,2.5
47197,2985,3
47197,2987,2.5
47197,2990,3
47197,2993,3
47197,3147,4
47197,3515,3
47197,3527,3
47197,3578,2.5
47197,3702,2
47197,3984,3.5
47197,4104,3.5
47197,4277,4
47197,4306,4.5
47197,4878,3.5
47197,4886,4.5
47197,4963,3
47197,5418,3.5
47197,5989,3
47197,6016,3.5
47197,6377,4.5
47197,8961,2.5
47197,25788,3.5
47197,31410,3.5
47197,49822,4
47197,58559,4
47198,11,3
47198,21,4
47198,34,3
47198,47,4
47198,50,5
47198,52,4
47198,110,5
47198,111,4
47198,141,4
47198,150,4
47198,162,3
47198,223,4
47198,235,4
47198,246,4
47198,352,2
47198,356,5
47198,380,5
47198,471,4
47198,478,2
47198,480,4
47198,492,4
47198,500,4
47198,543,2
47198,592,4
47198,593,4
47198,608,5
47198,1042,3
47198,1060,3
47198,1073,4
47198,1077,5
47198,1078,5
47198,1079,4
47198,1080,4
47198,1125,5
47198,1136,5
47198,1213,5
47198,1220,5
47198,1230,5
47198,1233,5
47198,1234,5
47198,1244,5
47198,1256,4
47198,1265,5
47198,1270,5
47198,1278,5
47198,1281,4
47198,1285,4
47198,1288,5
47198,1292,5
47198,1307,5
47198,1318,4
47198,1380,4
47198,1394,4
47198,1405,3
47198,1476,4
47198,1482,1
47198,1485,5
47198,1612,1
47198,1617,5
47198,1641,5
47198,1663,5
47198,1682,5
47198,1721,5
47198,1731,3
47198,1747,4
47198,1784,5
47198,1862,2
47198,1882,2
47198,1883,4
47198,1888,1
47198,1892,4
47198,1917,4
47198,1918,4
47198,1920,2
47198,1965,3
47198,1968,4
47198,2000,4
47198,2001,4
47199,1,4
47199,3,4
47199,14,4
47199,25,5
47199,32,4
47199,94,3
47199,102,3
47199,141,3
47199,608,4
47199,662,4
47199,707,3
47199,708,3
47199,733,4
47199,736,4
47199,761,3
47199,765,3
47199,780,5
47199,784,3
47199,800,3
47199,802,4
47199,805,4
47199,830,3
47199,839,3
47199,858,4
47199,1042,3
47199,1049,3
47199,1073,3
47199,1233,4
47199,1391,3
47199,1401,3
47200,1,5
47200,2,3
47200,13,3
47200,34,4
47200,48,3
47200,54,3
47200,60,3
47200,87,2
47200,107,2
47200,158,3
47200,223,2
47200,239,1
47200,241,3
47200,262,4
47200,317,3
47200,355,1
47200,362,3
47200,364,4
47200,374,2
47200,455,4
47200,484,3
47200,531,5
47200,569,2
47200,575,2
47200,577,2
47200,586,4
47200,588,5
47200,594,5
